experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 255.605075, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 229.785185, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 255.605075, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 226.934081, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 225.294100, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 225.294100, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 225.294100, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
241.616256, 231.189538, 218.265169, 238.564030, 220.990637, 225.294100, 213.852811, 249.396438, 237.548132, 244.115459, 199.401607, 230.513781, 244.931116, 216.933902, 202.039058, 226.680359, 228.887209, 218.547543, 219.835047, 254.219429, 246.791434, 241.021178, 207.715638, 248.701111, 232.455839, 214.145701, 222.420813, 229.393408, 189.855875, 191.242045
